"","meters.east","meters.north","Ash","Atlantic white cedar","Basswood","Beech","Birch","Cherry","Chestnut","Dogwood","Elm","Fir","Hemlock","Hickory","Ironwood","Maple","Oak","Pine","Spruce","Tamarack","Walnut","Other hardwood","Black gum/sweet gum","Cedar/juniper","Poplar/tulip poplar"
"12626",1477000,398000,0.0028384,4.4e-06,0.00119,0.0013732,0.0049636,0.0006632,0.1691416,0.0094932,0.0020336,1.4e-05,0.0005844,0.0591308,0.0021396,0.0177472,0.4988276,0.1843988,1.64e-05,0.0001104,0.0017244,0.0173408,0.0160016,9.52e-05,0.0101676
"12627",1485000,398000,0.002802,1.2e-06,0.0008484,0.000628,0.00417,0.0004448,0.161028,0.0083552,0.0018268,7.2e-06,0.0006408,0.0448504,0.0020772,0.0195316,0.4207572,0.2857144,2e-07,2.24e-05,0.0014424,0.013384,0.0228388,1.2e-05,0.0086172
"12628",1493000,398000,0.0024944,1.72e-05,0.0006016,0.000666,0.0026048,0.000486,0.15062,0.0036616,0.0012064,6.4e-06,0.0005532,0.0279704,0.002532,0.0151884,0.2579008,0.4817676,9.6e-06,8e-07,0.000954,0.0098964,0.0359068,5.6e-06,0.00495
"12629",1501000,398000,0.0013796,1.6e-06,0.000254,0.0003284,0.00145,0.0001552,0.1028428,0.0010548,0.0009732,2e-06,0.0003004,0.0193036,0.0012652,0.0073092,0.1208264,0.715244,4e-07,3.2e-06,0.0004844,0.0037132,0.0210516,4.8e-06,0.002052
"12630",1509000,398000,0.0020244,1.84e-05,0.000318,0.0004348,0.0017964,0.0002224,0.1056324,0.0010312,0.001028,1.6e-06,0.0001172,0.0264268,0.0020376,0.0067132,0.147028,0.6788688,3.6e-06,8e-07,0.0004868,0.0041284,0.0195964,1.6e-06,0.0020832
"12631",1517000,398000,0.0056972,8.8e-06,0.0005416,0.0006772,0.0033468,0.0005172,0.1336812,0.004292,0.003084,4e-06,0.0007992,0.077742,0.0024796,0.0121652,0.3108824,0.4051832,2e-06,4e-07,0.0011568,0.0081744,0.023652,6e-06,0.0059068
"12632",1525000,398000,0.0083324,8.8e-06,0.0007208,0.0021224,0.004786,0.0010528,0.1232424,0.0068004,0.0046592,4.4e-06,0.0011016,0.123658,0.0025772,0.0164356,0.4648404,0.1921224,2.72e-05,3.6e-06,0.00276,0.0089424,0.025452,1.68e-05,0.0103332
"12633",1533000,398000,0.010922,4.36e-05,0.0009876,0.0025096,0.0065872,0.0013544,0.0989936,0.0122844,0.008004,3.6e-06,0.0006396,0.1623892,0.0032448,0.0202432,0.5355372,0.0781024,5.2e-06,1.84e-05,0.002874,0.0086348,0.028706,1.12e-05,0.017904
"12634",1541000,398000,0.0124892,4.4e-05,0.000774,0.003492,0.0072556,0.00142,0.0686424,0.008768,0.0073796,2.12e-05,0.0007228,0.1868272,0.0022148,0.0155116,0.6038228,0.0286104,1.6e-06,1.12e-05,0.0027892,0.0059644,0.0245364,2.92e-05,0.0186724
"12635",1549000,398000,0.0117332,0.0002684,0.0008212,0.0036124,0.0071772,0.0012852,0.0501356,0.0086952,0.0062104,4e-06,0.0004852,0.1954232,0.002052,0.0153216,0.62221,0.0248296,1.6e-06,4.04e-05,0.002358,0.0066592,0.027212,1.16e-05,0.0134528
"12636",1557000,398000,0.0115496,2.76e-05,0.0010868,0.0040692,0.0074904,0.001276,0.0366064,0.007068,0.0060576,2.28e-05,0.0006432,0.2154368,0.002276,0.0168116,0.630402,0.0153544,1.4e-05,0.0003664,0.00136,0.0062444,0.0239116,7.6e-06,0.0119176
"12637",1565000,398000,0.0115048,1.4e-05,0.0011748,0.0055684,0.007458,0.0008908,0.0285704,0.0061392,0.0051028,1.32e-05,0.000654,0.2328936,0.0028184,0.01518,0.6366396,0.0067328,3.32e-05,4e-06,0.0012228,0.0051512,0.021006,1.52e-05,0.0112128
"12638",1573000,398000,0.0104864,2.88e-05,0.0007976,0.005282,0.0067144,0.0013664,0.0232536,0.002422,0.0044052,3.08e-05,0.0010284,0.2532212,0.0028216,0.0134768,0.6389072,0.0030664,6.8e-06,1.64e-05,0.0006924,0.0073764,0.015894,6.8e-06,0.0086984
"12639",1581000,398000,0.0109068,0.0001068,0.0006208,0.0073368,0.0083032,0.001078,0.0102644,0.0020748,0.0051508,1.6e-06,0.0004676,0.281132,0.0032868,0.01251,0.627756,0.0014724,6e-06,1.12e-05,0.000494,0.0091144,0.0098128,2.88e-05,0.008064
"12640",1589000,398000,0.0063236,4.28e-05,0.0003488,0.0049664,0.0064684,0.0004792,0.0066912,0.0013856,0.0020964,2.8e-06,0.0003356,0.2397212,0.0009796,0.009548,0.7011384,0.0008068,3.6e-06,8e-06,0.0002256,0.0069476,0.0067536,1.36e-05,0.0047132
"12641",1597000,398000,0.0037764,4.68e-05,0.0002168,0.0019,0.0043728,0.0004496,0.0116828,0.0003816,0.0007024,8e-07,8.4e-05,0.1676476,0.0003672,0.0097376,0.7824316,0.0008124,9.2e-06,2.8e-06,9.48e-05,0.0048896,0.0067912,3.2e-06,0.0035988
"12642",1605000,398000,0.0029564,4e-07,0.0001536,0.0009352,0.0042416,0.0003692,0.038544,0.0003912,0.00044,2e-07,6.76e-05,0.128798,0.00019,0.0121472,0.793224,0.0010792,3.6e-06,4.8e-06,8.24e-05,0.0031608,0.0094824,4e-07,0.003728
"12643",1613000,398000,0.00255,6.8e-06,0.0001216,0.000604,0.0037804,0.0003932,0.1264824,0.0002344,0.0002608,2e-07,4.8e-05,0.104296,0.0001592,0.0124368,0.7310548,0.0008004,1.6e-06,3.6e-06,7.04e-05,0.0037516,0.0089732,1.2e-06,0.0039696
"12644",1621000,398000,0.002846,4e-06,0.000144,0.0012672,0.0037976,0.0004264,0.0911744,0.0004764,0.00026,2e-07,0.000124,0.1332632,0.0002212,0.0162808,0.7237484,0.0014672,2e-06,8.4e-06,8.44e-05,0.005224,0.012574,2.8e-06,0.0066036
"12645",1629000,398000,0.0030024,3.92e-05,0.0002236,0.002144,0.0032552,0.0005752,0.1056284,0.0008348,0.0004496,1.16e-05,0.0002464,0.1639136,0.0004628,0.0152484,0.6805544,0.0018288,2.8e-06,2.52e-05,0.0002384,0.0048948,0.0090524,6.8e-06,0.0073612
"12646",1637000,398000,0.0034036,7e-05,0.0002868,0.0031452,0.0032128,0.0004816,0.0910824,0.0010904,0.0007264,2e-06,0.00042,0.1462456,0.0004524,0.0164624,0.7044412,0.0026756,4e-06,6.56e-05,0.0006992,0.0056852,0.0098732,5.2e-06,0.0094692
"12647",1645000,398000,0.0041088,2.68e-05,0.00044,0.0047944,0.003232,0.00048,0.0719796,0.0009404,0.0009096,1.2e-06,0.0002444,0.1162284,0.0004272,0.0197592,0.7431824,0.0015056,9.2e-06,2.48e-05,0.0009292,0.005612,0.013778,3.6e-06,0.0113832
"12648",1653000,398000,0.0030004,8e-06,0.0003856,0.0066236,0.0022624,0.0003648,0.0407404,0.0010052,0.0006484,1.2e-06,0.000342,0.0641352,0.0003836,0.0159348,0.8315236,0.00092,2.52e-05,2.72e-05,0.0006612,0.00397,0.0180676,7.6e-06,0.008962
"12649",1661000,398000,0.003516,1.16e-05,0.0003036,0.0088504,0.0019824,0.0003152,0.0204236,0.0010732,0.00065,6.4e-06,0.0002552,0.044182,0.0003304,0.0170532,0.8652716,0.0006336,2.04e-05,4e-06,0.00081,0.004988,0.021676,4.68e-05,0.0075964
"12650",1669000,398000,0.004664,1.44e-05,0.0004612,0.0141384,0.0029568,0.0004812,0.0328692,0.0014156,0.0009664,5.2e-06,0.0004328,0.0490876,0.0005572,0.021002,0.821642,0.0014196,4.08e-05,1.2e-06,0.0010008,0.00569,0.02985,2.6e-05,0.0112776
"12651",1677000,398000,0.008198,4.68e-05,0.0008312,0.01684,0.0043152,0.0006964,0.0522884,0.005712,0.0016232,2.48e-05,0.0006664,0.0689792,0.000902,0.0366312,0.7312484,0.0027432,6.76e-05,7.2e-06,0.0014688,0.0095316,0.0365156,2.72e-05,0.0206356
"12652",1685000,398000,0.0082,5e-05,0.0008732,0.0112244,0.006054,0.000708,0.0457688,0.0057304,0.002774,6.6e-05,0.0006052,0.0901424,0.00078,0.0397648,0.7017532,0.005938,1.72e-05,1.24e-05,0.0019524,0.0127056,0.0370996,1.16e-05,0.0277688
"12653",1693000,398000,0.008558,0.0003112,0.0011888,0.015172,0.0073836,0.0009112,0.0455492,0.0028964,0.0030204,2e-05,0.0008364,0.1074096,0.00099,0.0535688,0.6527864,0.0175996,0.0001108,5.6e-06,0.0018748,0.0107584,0.0384364,1.12e-05,0.0306012
"12654",1701000,398000,0.009458,0.0001656,0.0014224,0.013508,0.0091776,0.0010624,0.0474008,0.001962,0.0040336,0.0001256,0.0008296,0.1145376,0.0010736,0.052392,0.620152,0.034666,5.96e-05,9.2e-06,0.0023544,0.0171452,0.038736,9.72e-05,0.0296316
"12655",1709000,398000,0.008416,0.001422,0.0011556,0.0092116,0.0103428,0.0009912,0.0417992,0.0018128,0.0037096,2.88e-05,0.0014492,0.1213068,0.0012336,0.0618624,0.5845948,0.0645248,6.2e-05,0.0001176,0.0021556,0.02249,0.0355436,8.8e-06,0.0257612
"12656",1717000,398000,0.0087756,0.0001824,0.001606,0.0098108,0.011572,0.001106,0.041166,0.0015196,0.0039692,1.68e-05,0.001572,0.1143312,0.0014848,0.064304,0.5570348,0.0917216,0.0001656,5.8e-05,0.0021512,0.0270288,0.0350356,3.44e-05,0.0253536
"12657",1725000,398000,0.007756,0.000128,0.0013804,0.0120192,0.0100148,0.0011952,0.0319784,0.0013932,0.0033532,1.04e-05,0.0008044,0.1143396,0.0015564,0.0625056,0.5137684,0.1383912,0.0004028,0.0001392,0.0021644,0.035384,0.0364436,4.4e-05,0.0248276
"12658",1733000,398000,0.0088444,0.0001404,0.001138,0.010204,0.0096272,0.0011104,0.0279844,0.0009472,0.00379,1.76e-05,0.0006952,0.1156228,0.0015732,0.0643748,0.449374,0.2136424,0.0001708,0.0001404,0.0017572,0.0412308,0.0288284,2.28e-05,0.0187636
"12659",1741000,398000,0.0073372,0.000382,0.0008276,0.0060144,0.0062152,0.0006548,0.0320896,0.0005528,0.0029428,3.56e-05,0.0011172,0.1061884,0.0011752,0.0537428,0.3914716,0.3056864,0.0003416,2.72e-05,0.0014804,0.044012,0.0219556,2.32e-05,0.0157264
"12660",1749000,398000,0.0057608,0.0001312,0.0004972,0.0057412,0.0060728,0.0006324,0.0187616,0.0013284,0.0023764,4.6e-05,0.0005668,0.1031036,0.0008564,0.050994,0.3018792,0.4257008,5.2e-05,0.0001624,0.0010232,0.047052,0.0170204,1e-05,0.0102312
"12661",1757000,398000,0.002952,0.0001004,0.000252,0.0021568,0.0028344,0.0004124,0.0099924,0.0003344,0.0010576,1.68e-05,0.0002804,0.076494,0.0003416,0.0319768,0.2337868,0.585888,4.96e-05,3.8e-05,0.0006076,0.035678,0.0106312,8.8e-06,0.00411
"12662",1765000,398000,0.0025172,0.0001484,0.0003348,0.0027844,0.0024552,0.0002964,0.011068,0.0001376,0.0008172,1.88e-05,0.0002944,0.0777548,0.000456,0.0312844,0.2927764,0.5355608,9.16e-05,6.4e-06,0.0005028,0.0245968,0.0119896,8.8e-06,0.0040992
"12663",1773000,398000,0.0043304,0.0003012,0.0004384,0.0048816,0.0031356,0.0003752,0.0334696,0.000218,0.0009176,0.0002252,0.0005888,0.069816,0.0005556,0.0378624,0.5800472,0.2224176,0.0001644,7.4e-05,0.0005828,0.0192168,0.0132816,7.2e-06,0.0070928
"12889",1213000,406000,0.0330916,5.6e-06,0.0056784,0.1183268,0.0008212,0.0074604,0.0151892,0.0233376,0.036848,1.16e-05,0.000422,0.1159148,0.008886,0.1643092,0.3788388,0.0010744,1.2e-06,1.76e-05,0.0258536,0.039734,0.0116216,9.6e-06,0.0125468
"12892",1237000,406000,0.01767,2e-06,0.002134,0.0184476,0.0004224,0.0065552,0.0121524,0.0571628,0.0144424,8.8e-06,0.0002832,0.138894,0.0129988,0.0517676,0.6075664,0.0003632,1.6e-06,3.6e-05,0.0145488,0.0188176,0.02197,2.28e-05,0.0037324
"12893",1245000,406000,0.0198968,7.2e-06,0.0031744,0.0216336,0.00044,0.0100424,0.0137236,0.055174,0.0135352,1.2e-06,0.0003612,0.152544,0.0158004,0.0520828,0.5766852,0.0006752,4e-07,1.04e-05,0.0144156,0.0200196,0.0256272,3.6e-06,0.004146
"12894",1253000,406000,0.0209552,1.16e-05,0.0040696,0.0253816,0.0009012,0.0111908,0.0093632,0.0618056,0.015878,3.68e-05,0.0002244,0.1509232,0.0158608,0.0493688,0.5655588,0.0004812,1.2e-06,6.4e-06,0.0150868,0.0270256,0.0212372,4.68e-05,0.0045852
"12895",1261000,406000,0.0260788,2.8e-06,0.0044072,0.029236,0.000868,0.015276,0.0061132,0.0625756,0.0141312,3.6e-06,0.0005056,0.1553088,0.0184016,0.0501688,0.5470104,0.0004616,1.48e-05,9.56e-05,0.0161012,0.0305284,0.0179468,1.08e-05,0.0047532
"12896",1269000,406000,0.028274,4.4e-06,0.0058888,0.0388532,0.0020324,0.0146932,0.012264,0.0572388,0.0176136,3.2e-06,0.0005932,0.1597676,0.01743,0.0669324,0.5076988,0.0006348,2.76e-05,0.0003444,0.018074,0.028404,0.0171288,7.6e-06,0.0060912
"12897",1277000,406000,0.0320892,1.6e-06,0.0077144,0.0496012,0.0034992,0.0109732,0.01863,0.0563028,0.019206,2.8e-06,0.0005296,0.154072,0.0190796,0.0865228,0.4617412,0.0005116,2e-07,0.0002784,0.0243356,0.0288628,0.01995,1.8e-05,0.006078
"12898",1285000,406000,0.0393128,1.56e-05,0.00986,0.0564988,0.004892,0.0077644,0.02419,0.0579312,0.0207856,8.8e-06,0.0005964,0.1436616,0.0220692,0.1105012,0.4161952,0.0007712,1.2e-06,3.32e-05,0.0309552,0.025538,0.0206732,9.6e-06,0.0077356
"12899",1293000,406000,0.031954,8e-07,0.0108716,0.0506184,0.0056064,0.0088468,0.031156,0.05253,0.0177868,7.2e-06,0.0014804,0.1416948,0.0164684,0.1028144,0.4544712,0.0009216,2.4e-06,0.0001124,0.0201604,0.0243604,0.0188656,1.84e-05,0.0092516
"12900",1301000,406000,0.0241792,1.68e-05,0.0090448,0.039966,0.0086344,0.008752,0.047364,0.0494768,0.0124648,5.52e-05,0.0010644,0.1419348,0.0110364,0.0740812,0.4912984,0.0015988,1.2e-06,5.6e-06,0.016144,0.0264472,0.0215404,1.32e-05,0.0148804
"12901",1309000,406000,0.0162304,9.6e-06,0.0068508,0.0238416,0.0081756,0.0098584,0.0588672,0.0421972,0.0084992,3.2e-06,0.0009432,0.1339052,0.006932,0.053846,0.5426584,0.0025208,2e-07,8e-06,0.00944,0.026052,0.0248116,6.4e-06,0.0243432
"12902",1317000,406000,0.0125848,1.6e-06,0.0062488,0.0155848,0.0079544,0.0113504,0.074058,0.0410748,0.0077344,2.68e-05,0.0009496,0.1069764,0.0047896,0.0450616,0.572738,0.0010612,2e-07,6.8e-06,0.0049956,0.0290228,0.0279088,1.72e-05,0.0298536
"12903",1325000,406000,0.0114936,4e-06,0.0077228,0.0155168,0.0095056,0.0112308,0.0985576,0.0334932,0.0049076,1.08e-05,0.0010516,0.0875528,0.0055736,0.0490528,0.5635528,0.0011344,2e-07,1.6e-06,0.0048368,0.0324216,0.0265416,1.72e-05,0.0358204
"12904",1333000,406000,0.0100832,5.64e-05,0.0072888,0.011086,0.0127264,0.0106876,0.128202,0.0243732,0.004498,2e-06,0.001198,0.097994,0.0085428,0.0632824,0.5194688,0.0029816,2.4e-06,5.2e-06,0.0079028,0.0385164,0.0149556,1.48e-05,0.0361316
"12905",1341000,406000,0.0090764,2.76e-05,0.0068072,0.00554,0.0118808,0.0063024,0.1264456,0.0186664,0.0032976,6e-06,0.0014772,0.1114748,0.008756,0.0884732,0.5051752,0.0063284,1.2e-06,4.8e-06,0.010166,0.0509348,0.0044588,3.4e-05,0.0246656
"12906",1349000,406000,0.0100888,2e-06,0.0047596,0.003818,0.0105432,0.0057504,0.1104452,0.0251196,0.0029296,2.04e-05,0.0025788,0.0793776,0.0183352,0.1043948,0.544584,0.016418,3.2e-06,9.6e-06,0.0088236,0.0431488,0.0033204,4.6e-05,0.0054832
"12907",1357000,406000,0.0110908,2.8e-06,0.0034952,0.003664,0.0081404,0.006686,0.0642164,0.0219728,0.0018952,3.2e-06,0.0049372,0.0534544,0.03466,0.0973408,0.6386376,0.0123536,4.8e-06,2e-06,0.004036,0.0277852,0.0031196,2.08e-05,0.0024812
"12908",1365000,406000,0.0117656,2.8e-06,0.0082708,0.007352,0.006842,0.0138452,0.0515908,0.01034,0.0017236,4.4e-06,0.0028952,0.080244,0.0172744,0.0778156,0.6257732,0.043308,6e-06,1.2e-06,0.003612,0.0329772,0.0024956,7.6e-06,0.0018528
"12909",1373000,406000,0.0271524,4.4e-06,0.0201784,0.0361932,0.0163116,0.0292248,0.118088,0.0162988,0.0020132,1.8e-05,0.0120932,0.1290824,0.0109472,0.1459352,0.3643796,0.0103604,6.8e-06,4.4e-06,0.0064948,0.0480748,0.0017432,8e-06,0.0053872
"12910",1381000,406000,0.0203424,1.6e-05,0.015634,0.0926936,0.0183848,0.0203648,0.1662088,0.0144188,0.0014352,6.8e-06,0.0313364,0.0831968,0.0075772,0.1493888,0.321578,0.0047048,2e-06,5.2e-06,0.0049908,0.0393568,0.0019444,1.24e-05,0.0064012
"12911",1389000,406000,0.0082072,1.88e-05,0.012648,0.0368816,0.0186924,0.0054796,0.2136396,0.0204232,0.0009224,7.6e-06,0.0302664,0.0715204,0.0103508,0.1159248,0.3963388,0.0148728,3.2e-06,9.6e-06,0.0026668,0.0314128,0.0048156,6e-06,0.0048916
"12912",1397000,406000,0.0038336,3.2e-06,0.01267,0.0059996,0.008184,0.0018432,0.154818,0.0299676,0.0008384,6.8e-06,0.0077848,0.076722,0.0118056,0.071742,0.538178,0.0260636,2.4e-06,2e-06,0.0010228,0.0287152,0.0168712,8.8e-06,0.0029172
"12913",1405000,406000,0.0034552,3.6e-06,0.0091048,0.0065424,0.0081148,0.001466,0.139452,0.0194048,0.0008372,1.2e-05,0.008704,0.0766888,0.0081756,0.05689,0.5320676,0.0794356,5.6e-06,1.44e-05,0.001374,0.0272836,0.0177128,2.8e-06,0.0032524
"12914",1413000,406000,0.0029072,3.2e-06,0.0067244,0.0065644,0.0060876,0.0010284,0.149276,0.0193492,0.0010372,3.2e-06,0.004764,0.0755776,0.0053848,0.0414928,0.5525788,0.0824908,4e-07,2.2e-05,0.0015892,0.0192608,0.0200344,3.6e-06,0.00382
"12915",1421000,406000,0.0024216,1.36e-05,0.0039656,0.005102,0.0050756,0.0012532,0.1418184,0.0151548,0.001056,1.8e-05,0.0031884,0.0753076,0.0030184,0.0316156,0.5528636,0.1182412,4e-07,4e-07,0.001454,0.0141972,0.0204292,8.4e-06,0.0037968
"12916",1429000,406000,0.0015016,1.72e-05,0.0024144,0.0018084,0.0025784,0.0003524,0.1544576,0.0113084,0.0005332,1.6e-06,0.000978,0.0754772,0.0010756,0.0261128,0.5387252,0.1516288,4e-07,4e-07,0.0008532,0.011596,0.0153456,2e-06,0.0032316
"12917",1437000,406000,0.0008616,2e-07,0.0010672,0.0005308,0.002096,0.0001704,0.0421052,0.0031188,0.0004504,1.2e-06,0.0003644,0.0427864,0.000696,0.0141,0.5969944,0.2799788,2e-07,2e-06,0.000442,0.0040468,0.0087372,2e-07,0.0014504
"12918",1445000,406000,0.0013136,7.6e-06,0.0014896,0.0008628,0.0024212,0.0004068,0.0252372,0.0054448,0.0007968,8e-07,0.0005472,0.06289,0.0009308,0.01627,0.5424088,0.3201748,2e-07,8e-07,0.0008384,0.0060756,0.0081972,1.6e-06,0.0036836
"12919",1453000,406000,0.0017768,1.84e-05,0.001496,0.000912,0.0024612,0.000508,0.0137012,0.0047176,0.0016516,1.6e-06,0.0003756,0.0768432,0.0010896,0.0150264,0.5546164,0.3054956,2e-07,2e-07,0.0017504,0.006302,0.002808,3.6e-06,0.0084448
"12920",1461000,406000,0.0029296,2.4e-06,0.0022036,0.0015536,0.0049896,0.001216,0.0553216,0.0092632,0.0027096,2.4e-06,0.0011604,0.1038008,0.0025908,0.0215424,0.6168604,0.133992,1.6e-06,4e-07,0.0032896,0.0135884,0.0058508,1.92e-05,0.0171116
"12921",1469000,406000,0.0029764,5.2e-06,0.0019944,0.0014356,0.0046056,0.0009124,0.101538,0.0142236,0.0014388,2e-06,0.001076,0.087748,0.0027924,0.0193812,0.6160812,0.0954416,2e-06,6.4e-06,0.0028656,0.0200708,0.0125596,6.4e-06,0.0128368
"12922",1477000,406000,0.0031048,3.2e-06,0.0013324,0.0012172,0.0036188,0.0007696,0.1572808,0.0119108,0.0016128,2.8e-06,0.0007648,0.07631,0.00377,0.0167312,0.6298376,0.0403384,1.6e-06,8.64e-05,0.0029204,0.023546,0.013136,2e-06,0.0117024
"12923",1485000,406000,0.0037396,7.6e-06,0.0011664,0.0010856,0.003714,0.0005076,0.1476112,0.011792,0.0020128,8.52e-05,0.0012188,0.0626372,0.0031432,0.0227892,0.5406184,0.1408456,7.2e-06,3.2e-06,0.0016592,0.022808,0.0227188,4.4e-06,0.0098248
"12924",1493000,406000,0.0041424,4e-06,0.0009952,0.001372,0.0036652,0.0004132,0.1490436,0.0068924,0.001848,9.16e-05,0.0011336,0.0553348,0.0035408,0.0199,0.367996,0.3320968,8e-07,2.08e-05,0.0015824,0.0164536,0.0263316,2.4e-06,0.0071388
"12925",1501000,406000,0.0027344,4e-07,0.000386,0.0004056,0.001918,0.0002468,0.1229972,0.0016872,0.0017644,2.8e-06,0.000658,0.0357108,0.0020872,0.0083428,0.215778,0.5746576,6e-06,2e-07,0.0006932,0.0079396,0.019516,1.2e-06,0.0024668
"12926",1509000,406000,0.0025032,4.4e-06,0.0002932,0.00027,0.0010828,0.0001752,0.0917624,0.0011388,0.001296,1.6e-06,0.0001536,0.0322248,0.0011172,0.0064564,0.1753072,0.6692432,6.4e-06,4e-07,0.0005732,0.005468,0.0091964,1.2e-06,0.0017244
"12927",1517000,406000,0.0051292,8.4e-06,0.0004392,0.0008172,0.0018024,0.0003912,0.0970848,0.0022836,0.0029376,5.2e-06,0.00045,0.0635304,0.0016168,0.0099456,0.3641204,0.426,3.2e-06,1.04e-05,0.0009624,0.0078552,0.011082,1.2e-06,0.0035236
"12928",1525000,406000,0.0103796,9.6e-06,0.0009132,0.0019432,0.004966,0.000804,0.1062732,0.007168,0.007234,3.2e-06,0.0007612,0.1411304,0.0029684,0.0170012,0.5165052,0.1336508,1.88e-05,3.6e-06,0.0030644,0.0102248,0.0235132,4e-06,0.01146
"12929",1533000,406000,0.0123,1.56e-05,0.0006468,0.0014048,0.0050436,0.0011544,0.0612088,0.0125712,0.0092072,7.6e-06,0.0004888,0.2010764,0.00241,0.0129588,0.6111128,0.0148624,2.88e-05,9.16e-05,0.0037464,0.0053716,0.0205636,1.32e-05,0.0237156
"12930",1541000,406000,0.0118364,1.92e-05,0.0006228,0.0011984,0.003666,0.0010404,0.0237,0.0080332,0.009026,1e-05,0.000262,0.233898,0.0015928,0.0092688,0.644624,0.0030492,2.04e-05,3.6e-06,0.0045368,0.0028952,0.013078,3.6e-06,0.0276152
"12931",1549000,406000,0.0125948,3.04e-05,0.0006688,0.003144,0.0052868,0.0009896,0.0304992,0.0079088,0.0067024,1e-05,0.000956,0.2083292,0.0020492,0.0108956,0.6569664,0.0090536,2e-07,6e-06,0.0021924,0.0047392,0.021022,1.92e-05,0.0159364
"12932",1557000,406000,0.0106748,2.88e-05,0.00097,0.0024028,0.0045176,0.0007832,0.0232168,0.0049708,0.0055724,1.72e-05,0.001064,0.22354,0.0014188,0.0133116,0.6626536,0.0078652,9.2e-06,1.68e-05,0.001022,0.0059232,0.0189576,5.6e-06,0.011058
"12933",1565000,406000,0.0117112,3.16e-05,0.001142,0.0033292,0.0056992,0.0009136,0.0162732,0.0061072,0.0060676,1.2e-05,0.0007448,0.2597788,0.0022076,0.0133088,0.6336408,0.0052528,1e-05,2.24e-05,0.0013244,0.0047204,0.0200412,1.12e-05,0.00765
"12934",1573000,406000,0.0110068,1.72e-05,0.00076,0.0052732,0.006652,0.000858,0.0073588,0.0036028,0.006368,2.52e-05,0.0005156,0.293622,0.0034072,0.0095304,0.6240916,0.0013604,2.92e-05,3.6e-06,0.0005808,0.0062088,0.0124144,9.6e-06,0.0063044
"12935",1581000,406000,0.0136688,3.12e-05,0.0008896,0.0102428,0.0079784,0.000802,0.0046176,0.0022572,0.0089348,9.6e-06,0.0006044,0.3890552,0.0053268,0.009936,0.5213772,0.0007776,8.4e-06,8.8e-06,0.0004296,0.00872,0.007708,9.6e-06,0.0066064
"12936",1589000,406000,0.01107,2.8e-05,0.0007788,0.0107256,0.006152,0.0009384,0.0042832,0.0016404,0.0060404,6.4e-06,0.0005408,0.3856644,0.0040412,0.0081904,0.5392312,0.0006152,4.72e-05,7.2e-06,0.0002864,0.0078836,0.0064716,8e-06,0.0053496
"12937",1597000,406000,0.0058916,4.84e-05,0.0003804,0.0088028,0.0046928,0.0004176,0.00336,0.0007864,0.00256,3.2e-06,0.0003752,0.293018,0.0019392,0.006734,0.6579932,0.000456,4.8e-06,7.2e-06,0.0001908,0.0047964,0.0041,9.2e-06,0.0034328
"12938",1605000,406000,0.00445,1.48e-05,0.0002532,0.00455,0.0031652,0.0004164,0.004592,0.0005652,0.0010776,8e-07,0.0002132,0.2372528,0.0009396,0.0053264,0.7251864,0.0004292,6e-06,5.2e-06,0.0001452,0.0033288,0.0047,7.6e-06,0.0033744
"12939",1613000,406000,0.0027228,2.8e-06,0.0001172,0.0013792,0.002714,0.0003732,0.01052,0.0003224,0.0003572,8e-07,8.36e-05,0.1865856,0.0002684,0.0055784,0.7774068,0.0002688,8e-07,7.2e-06,5.08e-05,0.0042448,0.0040192,1.6e-06,0.0029744
"12940",1621000,406000,0.0029432,5.2e-06,0.0001468,0.0010884,0.003288,0.00042,0.0352828,0.0004788,0.0002992,1.6e-06,8.56e-05,0.1902244,0.0002336,0.0083956,0.7415868,0.0008628,4e-07,1.6e-06,0.00011,0.004896,0.0055312,3.2e-06,0.0041148
"12941",1629000,406000,0.0023568,0.0001064,0.0001792,0.0014092,0.0022936,0.0004268,0.084116,0.0005912,0.0003908,4e-07,0.0001092,0.1998148,0.00039,0.0078716,0.6868224,0.0005824,4.8e-06,2e-07,0.0001448,0.00339,0.004396,3.2e-06,0.0046004
"12942",1637000,406000,0.0026916,4.36e-05,0.0002324,0.0012312,0.0020012,0.0003916,0.1114664,0.0006332,0.0004492,1.6e-06,0.0001624,0.1604172,0.0003444,0.010026,0.6945064,0.0006336,6e-06,1.04e-05,0.0002608,0.0042888,0.0047036,3.2e-06,0.0054952
"12943",1645000,406000,0.0029104,2.32e-05,0.0003508,0.0027912,0.0023276,0.0004524,0.1185208,0.0006944,0.0005752,1.2e-06,9.36e-05,0.1335268,0.000262,0.01098,0.7081708,0.0004516,2.8e-06,5.6e-06,0.0003488,0.0040312,0.006598,2e-06,0.0068796
"12944",1653000,406000,0.0045864,5.6e-06,0.0004444,0.0067628,0.0022484,0.0004392,0.0697436,0.0012156,0.0008936,5.2e-06,0.0003688,0.0719836,0.0003888,0.0153728,0.793826,0.001022,1.12e-05,5.2e-06,0.0006424,0.0056744,0.0163836,4e-06,0.0079724
"12945",1661000,406000,0.0043884,3.64e-05,0.000414,0.010842,0.0025244,0.0004692,0.0510892,0.0009908,0.0008208,8.8e-06,0.0002828,0.0451132,0.0003752,0.016624,0.8300748,0.0009652,1.84e-05,5.6e-06,0.0004836,0.0053104,0.02223,4e-06,0.0069288
